Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One Year,Two Year,PaperlessBilling,BankTransfer,CreditCard,ECheck,MonthlyCharges,FixedCharges,Churn,sample
0,1,0,0,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.8,-40.15,0,FALSE
1,0,0,0,40,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,62.05,29.55,0,TRUE
1,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,74.15,70.3,1,TRUE
0,0,1,0,72,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,101.35,25.95,0,TRUE
0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,84.05,17.95,0,FALSE
0,1,0,0,71,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,105.9,3.05,0,TRUE
0,0,1,0,11,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,99.5,-37.55,1,TRUE
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44.15,0,1,FALSE
0,0,0,0,16,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,53.9,-28.25,1,TRUE
0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,85.45,0,1,TRUE
1,0,1,0,12,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,85.05,-20.8,0,TRUE
0,0,0,0,54,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,44.1,-11.7,0,FALSE
0,0,1,0,68,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,90.2,164.05,0,TRUE
0,0,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50.85,36.15,1,FALSE
0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,59.2,0,1,TRUE
1,0,0,0,27,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,53.45,18.3,0,TRUE
1,0,0,0,13,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,83.2,-21,1,FALSE
0,1,0,0,64,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,74.65,91.75,0,FALSE
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,54.9,0,1,TRUE
1,0,1,0,57,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,57.5,-11.55,0,FALSE
0,0,1,0,21,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,103.9,72.3,1,TRUE
1,0,1,0,31,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,93.8,32,0,TRUE
1,0,0,0,52,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,89.25,11.4,0,TRUE
0,0,0,0,46,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,94.15,77.55,0,TRUE
0,1,0,0,11,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,55.6,-30.8,0,TRUE
0,0,1,1,53,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,48.7,-85.9,0,TRUE
1,1,0,0,57,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,104.9,-65.35,0,TRUE
0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,75.45,7.5,1,TRUE
0,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,54.85,-5.5,1,TRUE
1,0,1,0,72,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,84.45,-47.3,0,FALSE
1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,95.1,0,1,FALSE
0,0,0,0,41,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,79.85,46.9,0,TRUE
1,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,75.5,-15,1,TRUE
0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,73.75,30.45,1,TRUE
1,0,0,0,12,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,96.05,-4.5,1,TRUE
0,0,1,0,58,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,68.4,5.05,0,TRUE
0,0,1,0,65,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,55.15,88.4,0,FALSE
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.6,0,0,TRUE
0,0,1,1,58,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,44.1,-144.75,0,TRUE
1,0,1,0,62,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,107.6,241.5,0,TRUE
1,0,0,0,26,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,61.55,-18.35,0,FALSE
1,0,0,0,62,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,90.7,-36.95,0,TRUE
0,0,1,1,58,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,99.25,90.15,0,FALSE
0,0,1,0,68,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,91.7,189.1,0,TRUE
0,0,1,1,61,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,100.7,-124.05,0,TRUE
0,0,0,0,42,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,78.45,78.5,0,TRUE
1,0,0,0,18,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,84.3,20.5,0,TRUE
0,0,0,0,4,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,88.95,-0.6,1,FALSE
0,0,0,1,35,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,55.6,70.45,0,TRUE
0,0,1,1,64,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,86.8,-227.95,0,TRUE
0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,50.7,-51.5,1,TRUE
0,1,1,0,70,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,113.65,-240.85,0,TRUE
1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,53.4,28.5,1,TRUE
1,1,1,0,53,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,101.9,148.7,1,TRUE
1,0,1,1,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,59.5,11.5,0,FALSE
0,0,1,1,29,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,87.8,75.55,0,TRUE
0,0,0,0,47,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,41.9,-94.05,0,TRUE
0,0,1,1,68,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,83,41.8,1,FALSE
1,0,0,1,12,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,69.85,-0.7,0,FALSE
0,0,1,1,8,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,56.3,-48.9,0,TRUE
1,0,1,0,54,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,109.55,203.25,0,FALSE
1,0,1,1,69,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,92.15,122.55,0,TRUE
0,0,0,0,26,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,69.5,-6.95,0,FALSE
0,0,1,0,72,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,97,120.2,0,FALSE
0,0,0,0,70,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,58.35,129.75,0,TRUE
1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50.6,0,1,FALSE
1,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,89.5,-31.9,1,TRUE
0,0,1,1,28,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,70.4,21,0,TRUE
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69.8,0,1,TRUE
0,0,1,0,21,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,94.3,-31.95,0,TRUE
1,1,1,0,51,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,93.8,-32.85,1,TRUE
1,0,0,1,53,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,95.95,-48.45,0,TRUE
1,0,1,0,24,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,101.05,-33.4,1,TRUE
0,0,1,0,70,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,94.8,223.05,0,TRUE
1,0,0,0,61,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,107.75,-50.85,0,TRUE
0,0,0,0,11,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,54.6,17.25,0,TRUE
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,71.3,15.15,0,TRUE
0,0,0,0,41,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,56.3,55.7,0,TRUE
1,0,1,0,18,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,94.7,-16.65,1,TRUE
1,1,1,0,72,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,104.15,191.15,1,FALSE
0,0,1,1,71,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,90.55,-190,0,TRUE
0,0,1,1,34,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,60.8,-25.15,0,TRUE
1,0,0,0,29,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,98.8,-58.1,0,TRUE
1,1,1,0,40,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,98.15,190.8,0,FALSE
1,0,1,0,36,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,35.35,45.35,0,TRUE
0,0,1,0,46,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,103.15,-150.25,0,TRUE
0,0,0,0,58,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,107.75,83.25,0,TRUE
1,0,0,0,39,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,81.4,39.15,0,TRUE
1,0,1,1,4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,61.45,-16.25,1,TRUE
0,0,1,1,52,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,95.7,-0.25,0,TRUE
1,1,1,0,70,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,104.8,-27.05,0,TRUE
1,1,1,0,65,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,70.95,-56.55,0,TRUE
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44.95,0,0,FALSE
0,0,1,0,70,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,97.65,147,0,TRUE
0,1,1,1,29,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,35.65,-8.7,0,FALSE
1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,90.55,0,1,TRUE
0,0,0,0,67,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,85.25,2.45,0,TRUE
0,0,0,0,26,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,88.8,-34.45,1,TRUE
0,0,1,0,48,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,100.05,31.6,0,FALSE
0,0,1,1,55,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,55.7,68.3,0,TRUE
1,0,0,0,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,85.2,6.15,1,TRUE
1,0,0,0,37,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,91.15,-3.3,0,FALSE
0,0,1,0,31,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,83.85,74.8,0,TRUE
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,45.9,16.15,0,FALSE
1,1,0,0,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,91.4,-7.25,1,TRUE
0,1,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,91.5,27.8,0,TRUE
1,0,1,1,8,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,51.3,1.2,0,FALSE
0,1,0,0,56,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,104.75,-24.65,0,TRUE
1,0,1,0,42,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,106.15,54.4,1,TRUE
1,1,1,1,65,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,85.75,114.7,0,TRUE
1,1,1,0,65,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,100.75,125.9,0,TRUE
0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,74.15,11.05,0,TRUE
0,0,0,0,23,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,78.55,36.4,0,TRUE
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.3,15.75,1,TRUE
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,50.7,11.75,0,TRUE
1,0,0,0,19,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,45,10.85,0,TRUE
0,0,0,0,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,77.8,-41.8,0,FALSE
0,1,1,0,38,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,83.45,-23.95,0,FALSE
1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,73.25,-15.45,1,TRUE
1,0,0,0,47,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,94.8,80.25,0,TRUE
1,0,0,0,9,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,59.9,3.3,0,TRUE
0,0,1,0,26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,90.1,-30.05,0,TRUE
1,0,1,1,8,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,51.05,6.65,1,TRUE
1,0,1,0,44,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,70.95,128.65,0,TRUE
0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29.2,10.9,0,TRUE
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,46.6,-5.3,0,TRUE
0,0,1,1,9,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,85.35,-13.5,1,TRUE
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,75.35,0,1,TRUE
1,0,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,74.3,94.75,0,TRUE
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69.3,15.2,0,TRUE
1,0,0,0,43,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,75.2,-35,1,TRUE
0,0,1,0,58,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,94.3,140.75,0,TRUE
0,0,1,1,59,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,76.45,8.95,0,TRUE
1,0,0,0,44,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,54,64.25,0,TRUE
1,0,0,0,66,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,104.25,-19.9,0,FALSE
1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,24.95,-34.3,0,TRUE
1,0,0,0,19,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,84.75,41.7,0,FALSE
0,0,0,0,70,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,113.65,-16.25,0,TRUE
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44.9,0,0,TRUE
0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,75.25,-25.3,0,TRUE
1,0,1,1,60,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,110.6,-49.15,0,TRUE
1,0,0,0,17,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,55.5,-9.35,0,TRUE
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,43.3,-6.25,1,FALSE
1,0,1,0,70,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,109.5,-130.35,1,FALSE
1,1,0,0,43,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,84.85,-2.95,0,FALSE
0,0,1,1,57,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,53.45,6.35,0,TRUE
0,0,1,0,72,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,112.1,-105.25,0,TRUE
0,1,0,0,11,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,84.8,-25.95,1,FALSE
0,1,1,0,50,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,95.05,136.2,1,TRUE
1,1,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,50.35,-14.5,1,TRUE
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,74.6,0,1,FALSE
1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,74.2,-8.3,0,FALSE
0,0,0,0,17,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,69,-65,0,TRUE
0,0,0,0,15,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,59.45,0.9,1,TRUE
0,0,0,1,46,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,105.2,-16.35,1,FALSE
1,0,1,1,64,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,109.2,-247.65,0,TRUE
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,79.15,0,0,TRUE
1,0,1,1,25,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,53.65,14.2,0,TRUE
1,0,1,1,71,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,100.2,94.8,0,TRUE
1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.15,77.2,1,FALSE
0,0,1,1,72,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,108.65,-96.45,0,TRUE
0,0,1,0,49,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,40.65,78.9,0,FALSE
1,0,1,1,29,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,55.35,31.8,0,FALSE
1,0,1,0,72,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,105.6,-21.7,0,TRUE
1,0,1,0,31,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,93.8,111.7,1,TRUE
0,0,0,0,50,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,95.7,-55.25,0,TRUE
1,0,1,0,71,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,83.2,218.9,0,TRUE
1,1,1,0,70,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,90.05,29.9,0,TRUE
1,0,0,0,71,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,97.65,-245.3,0,FALSE
1,0,1,1,61,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,68.05,7.2,0,TRUE
1,0,0,0,32,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,96.2,105,1,TRUE
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,79.6,0,1,TRUE
1,0,0,0,68,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,102.1,206.55,0,FALSE
0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,71.05,-24.7,0,TRUE
1,0,0,0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,85.25,29.5,1,TRUE
0,1,0,0,33,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,59.45,-77.2,0,FALSE
1,0,1,1,28,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,92.2,-13.45,0,FALSE
1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.9,-28.9,0,TRUE
1,0,0,0,26,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,80.5,-4.2,1,TRUE
1,1,0,0,5,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,89.8,53.6,1,FALSE
1,1,0,0,30,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,90.5,-119.15,0,FALSE
1,0,0,0,63,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,90.45,127.15,0,TRUE
1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,50.75,0,1,TRUE
0,0,0,1,53,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,84.6,-34.05,0,TRUE
0,0,1,1,14,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,89.65,-46.75,1,TRUE
0,0,0,0,21,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,99.15,-125.75,0,FALSE
0,0,0,0,35,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,62.1,-77.4,0,FALSE
0,1,0,0,32,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,79.5,121,0,FALSE
1,0,0,0,59,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,51.7,-44.5,0,TRUE
1,0,0,0,36,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,65.4,144,1,TRUE
0,0,0,0,40,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,65.1,-18,0,TRUE
1,0,1,1,40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,81.2,44.3,0,TRUE
0,0,0,1,9,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,72.9,-4.7,1,TRUE
1,0,1,1,63,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,74.5,-18.95,0,TRUE
0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,80.5,-9.15,0,FALSE
1,0,1,1,40,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,60.3,36.5,0,FALSE
1,0,1,0,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,75,58.1,0,TRUE
1,1,1,0,34,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,90.15,63.7,0,TRUE
1,0,0,0,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,40,23.45,1,TRUE
1,1,0,0,9,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,99.45,24.35,1,TRUE
1,0,1,0,9,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,69.05,32.5,0,TRUE
1,0,1,1,31,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,59.7,-25.2,0,TRUE
0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,86.25,9.15,1,TRUE
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,45.65,0,1,TRUE
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.1,-9.45,1,TRUE
0,0,0,0,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,40.75,-7.35,0,TRUE
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,70.2,-24.45,1,FALSE
0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,55.35,-0.85,1,FALSE
1,0,1,0,25,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,95.7,-54.15,0,TRUE
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46.3,0,0,TRUE
0,0,1,1,45,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,81.3,-117.4,0,FALSE
1,1,1,1,51,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,84.2,-148.15,1,TRUE
0,0,0,0,38,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,66.15,8.7,0,TRUE
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.85,-10.7,1,FALSE
1,0,0,0,34,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,49.8,41,0,FALSE
0,0,1,0,70,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,101.75,-53.2,0,TRUE
0,0,0,0,13,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,55.15,25.95,0,TRUE
1,0,0,0,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75.25,82.9,1,TRUE
0,0,0,0,61,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,103.95,82.05,0,FALSE
0,0,0,0,12,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,100.15,-37.5,1,TRUE
1,0,0,0,41,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,99.65,134.7,0,TRUE
1,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,73.7,11,0,TRUE
1,1,0,0,55,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,50.05,-9.3,0,TRUE
1,0,1,0,69,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,60.25,-101.75,0,TRUE
1,1,1,1,26,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,105.75,-39.25,1,TRUE
0,1,1,0,69,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,87.3,31.85,0,TRUE
0,1,1,0,18,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,48.35,-59.6,1,FALSE
1,0,1,1,47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,54.25,-11.55,0,TRUE
0,0,1,1,72,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,85.3,-12.4,0,TRUE
1,1,1,0,33,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,50,100.85,0,TRUE
0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24.4,-12.25,1,TRUE
0,0,1,1,72,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,90.95,104.05,0,FALSE
1,1,1,0,37,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,72.25,-97.8,0,TRUE
0,1,1,1,62,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,96.1,61.15,0,TRUE
1,0,0,1,23,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,55.3,12.3,0,FALSE
1,0,0,0,9,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,69.5,27.75,0,TRUE
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,49.55,0,1,TRUE
0,0,1,0,24,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,79.65,17.1,0,FALSE
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,71.25,0,0,TRUE
1,1,0,0,72,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,113.8,-347.8,0,TRUE
0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,50.15,14.8,1,FALSE
0,1,1,0,60,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,100.5,-1,0,TRUE
1,1,1,0,29,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,95.9,-35.9,1,FALSE
0,0,0,0,49,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,74.45,73.85,0,TRUE
0,1,0,0,30,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,104.1,-1.9,0,TRUE
1,0,0,0,39,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,81.9,25.65,0,TRUE
1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69.7,15.25,0,FALSE
0,0,1,1,51,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,90.15,-42.8,0,TRUE
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.25,0,1,TRUE
1,0,1,0,38,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,60,-86.8,0,TRUE
0,0,1,0,28,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,89.9,-83.7,0,TRUE
