Gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,sample,FixedCharges,TenureCat.00.06,TenureCat.06.12,TenureCat.12.24,OneYearContract,TwoYearContract,BankTransfer,CreditCard,ECheck
0,0,0,0,1,0,1,0,0,1,0,1,0,1,85.45,1,TRUE,0,1,0,0,0,0,0,0,1
1,1,0,0,1,1,1,0,1,0,0,0,0,1,80.5,0,FALSE,156.45,0,0,1,0,0,0,0,1
0,0,0,0,1,1,1,0,1,0,0,1,1,0,99.9,1,TRUE,-156.7,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,0,1,0,1,0,1,39.85,0,FALSE,39.85,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,1,0,1,0,0,0,60.5,0,TRUE,-183.5,0,0,0,1,0,0,1,0
1,0,0,0,1,1,1,0,0,0,0,0,1,1,84.8,1,FALSE,-76.55,0,0,0,0,0,0,0,1
1,0,0,0,1,1,1,1,0,1,0,1,1,0,103.85,0,TRUE,34.15,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0,1,0,1,0,67.8,0,FALSE,-39.15,0,0,1,0,0,1,0,0
1,0,1,0,1,1,1,0,0,0,0,0,0,1,75.2,1,TRUE,-55.8,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0,0,1,1,0,49.35,1,TRUE,11.4,0,0,0,0,1,0,0,1
1,1,1,0,1,0,1,0,0,0,0,1,1,1,89,0,TRUE,-17.55,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,1,0,1,1,1,55,0,TRUE,-40.95,0,0,0,0,0,0,0,1
1,0,1,0,1,1,0,1,0,1,1,0,1,0,76.15,0,TRUE,-20.2,0,0,0,0,1,1,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,74.9,1,TRUE,20.4,1,0,0,0,0,0,0,1
0,1,0,0,1,1,1,1,1,1,1,1,1,1,117.35,0,TRUE,-12.95,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,45.2,0,TRUE,-5.2,0,1,0,0,0,0,1,0
0,1,0,0,1,1,1,1,1,1,0,0,0,1,89.75,0,FALSE,201.65,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,1,1,1,0,75,0,TRUE,-41.65,0,0,0,1,0,1,0,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,49.95,0,TRUE,7.2,1,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,1,1,1,1,1,0,65.7,0,TRUE,-155.05,0,0,0,0,1,1,0,0
1,0,1,0,1,1,0,1,1,1,0,0,0,0,67.05,0,TRUE,-48.7,0,0,0,1,0,0,1,0
1,0,1,1,1,1,1,0,1,1,1,1,1,0,110.9,0,TRUE,-62.05,0,0,0,0,1,0,1,0
1,0,0,0,1,1,1,0,0,0,1,0,1,1,87.95,0,FALSE,-5.35,1,0,0,0,0,1,0,0
0,0,1,0,1,1,0,0,0,1,0,1,1,0,75.7,0,TRUE,91.2,0,0,0,1,0,1,0,0
1,0,1,0,0,0,0,1,0,1,1,1,1,1,62.15,0,TRUE,-12.3,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,1,1,0,1,1,1,101.25,1,TRUE,-61.5,0,0,1,0,0,0,0,1
1,0,1,0,1,1,1,1,1,1,1,1,1,0,115.15,0,TRUE,58.65,0,0,0,0,1,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,1,1,86.55,0,TRUE,28.3,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.6,1,TRUE,-84.65,0,0,0,0,0,0,1,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,45.65,0,TRUE,26.4,0,0,1,0,0,0,0,0
1,0,1,1,0,0,0,1,1,1,1,0,1,1,56.4,0,TRUE,113.25,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0,0,0,0,1,73.3,0,TRUE,-51.55,0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.35,1,FALSE,-6.85,1,0,0,0,0,0,0,1
0,0,1,0,1,1,1,0,0,1,0,1,1,1,101.35,0,TRUE,-119,0,0,0,0,0,0,0,1
0,1,0,0,1,1,1,0,0,0,1,1,1,0,98.65,1,TRUE,1.9,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,1,0,0,0,33.6,0,TRUE,0,1,0,0,0,0,0,0,0
1,1,1,0,1,1,1,0,0,1,0,0,0,1,79.9,1,FALSE,-55.55,1,0,0,0,0,1,0,0
1,0,0,1,1,1,1,0,0,1,1,1,1,1,104.05,0,TRUE,139.4,0,0,0,0,1,0,0,1
0,1,0,0,1,1,1,0,0,1,1,1,1,1,103.3,1,FALSE,-1.75,0,0,0,0,0,0,0,1
0,0,1,1,1,1,0,1,1,0,1,1,0,0,73.7,0,TRUE,-199.45,0,0,0,1,0,0,1,0
0,0,1,0,1,1,1,1,0,0,1,1,0,1,96.2,1,FALSE,163.85,0,1,0,0,0,0,1,0
0,0,1,0,1,1,1,0,1,1,1,1,1,1,108.75,0,TRUE,20.45,0,0,0,0,0,0,0,1
0,1,0,0,1,1,0,1,0,0,1,0,1,1,70.05,0,TRUE,-89.8,0,0,0,0,0,0,0,1
0,0,0,1,1,1,1,0,0,0,0,0,1,1,84.75,0,TRUE,-47.75,0,0,1,0,0,0,0,1
1,0,1,0,1,1,1,0,0,1,1,1,1,1,104.15,1,TRUE,14.8,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,1,0,1,1,1,1,0,59.95,0,TRUE,24.35,0,0,0,0,1,0,1,0
1,1,0,0,1,0,1,0,1,0,0,0,1,1,85.55,0,TRUE,-19.25,1,0,0,0,0,0,0,1
0,0,1,1,1,1,0,1,0,1,0,1,1,0,78.6,0,FALSE,-39.75,0,0,1,0,1,0,1,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,116.8,0,FALSE,47.15,0,0,0,0,1,0,1,0
1,0,0,0,0,0,0,1,0,0,1,1,0,1,43.55,0,TRUE,96.95,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,1,1,1,1,1,1,60.8,0,TRUE,68.2,0,0,0,1,0,0,1,0
1,0,1,1,1,0,0,0,1,0,1,0,0,1,54.9,0,FALSE,133.5,0,0,0,0,0,1,0,0
0,1,1,1,1,1,0,0,0,1,0,1,0,1,65.2,0,TRUE,-12.15,0,0,0,1,0,0,0,1
1,1,0,0,1,1,1,0,1,1,0,1,1,1,102.95,1,TRUE,25.9,0,0,1,0,0,0,1,0
0,0,0,0,1,0,1,0,0,0,0,1,1,0,90.6,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,50.8,1,FALSE,-16.75,1,0,0,0,0,1,0,0
1,0,0,0,1,1,1,0,1,0,0,0,1,1,90.05,1,FALSE,7.9,1,0,0,0,0,0,0,1
1,0,1,0,1,1,1,0,1,1,1,1,1,1,108.2,0,TRUE,50.2,0,0,0,0,1,0,0,1
1,0,0,0,1,1,0,1,1,1,1,1,1,0,92,0,TRUE,8.75,0,0,0,0,1,1,0,0
1,1,1,0,1,1,1,0,0,0,0,0,0,1,75.1,0,TRUE,-38.05,0,0,1,0,0,0,0,1
0,0,0,0,1,0,1,0,1,0,0,0,0,0,75.15,0,TRUE,165.45,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,1,1,1,1,1,1,0,112.2,0,TRUE,-17.15,0,0,0,1,0,0,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,70.3,0,TRUE,9.5,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,0,0,0,0,0,1,75.85,1,TRUE,29.05,1,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,1,0,1,1,1,0,80.65,0,TRUE,-22.3,0,0,0,0,1,1,0,0
1,0,1,1,1,0,1,0,0,0,0,0,0,1,68.5,1,TRUE,0,1,0,0,0,0,0,0,1
0,1,1,0,1,1,1,1,1,1,1,1,1,1,115.75,0,TRUE,109.7,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,1,0,0,0,0,0,1,73.5,1,TRUE,-16.75,0,1,0,0,0,0,0,1
1,0,0,0,1,1,0,1,1,1,1,0,1,0,80.6,0,TRUE,-14.4,0,0,0,0,1,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,1,69.95,1,FALSE,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,1,1,1,1,0,59.55,0,TRUE,51.15,0,0,0,0,1,1,0,0
0,1,1,0,1,1,1,1,1,1,1,0,0,0,95.65,0,TRUE,115.35,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1,1,1,70.05,1,TRUE,-3.85,1,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,1,1,0,0,0,1,36.1,0,TRUE,-50.1,0,0,0,1,0,0,1,0
1,0,0,0,1,1,1,0,1,1,0,1,0,1,94,1,TRUE,21.65,0,1,0,0,0,0,0,1
0,0,1,1,1,0,0,1,1,1,0,0,0,0,61.15,1,TRUE,76.75,0,0,1,0,0,0,0,0
0,0,0,1,1,0,0,1,0,0,1,1,0,1,64.1,0,TRUE,-103.65,0,0,0,0,0,0,1,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,110.2,0,TRUE,-26.1,0,0,0,0,1,0,0,1
1,0,1,1,1,0,1,1,1,0,1,1,1,1,106.35,0,TRUE,-76.4,0,0,0,0,1,0,1,0
0,0,1,0,1,1,1,0,1,1,1,0,0,0,90.55,0,TRUE,45.8,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,1,1,0,0,1,1,65.9,0,FALSE,1.05,0,1,0,1,0,0,0,0
1,0,0,0,1,1,1,1,1,1,1,1,0,0,104.5,0,TRUE,7.3,0,0,0,1,0,0,1,0
0,0,1,1,0,0,0,1,1,1,1,0,1,1,52.5,0,TRUE,-51.85,0,0,1,0,1,0,0,0
0,0,0,0,1,1,0,0,0,1,0,0,0,1,56.1,0,FALSE,-32,0,0,1,0,0,0,0,0
1,0,1,1,1,1,1,0,0,1,0,1,0,1,88.75,0,FALSE,-67.35,0,0,1,0,0,0,0,1
1,0,1,0,1,1,1,1,1,0,0,0,0,1,84.45,1,FALSE,18.05,0,0,0,0,0,0,0,1
1,0,1,0,1,1,0,0,0,1,0,1,1,1,75.3,1,TRUE,10.55,0,0,1,1,0,0,0,0
0,0,1,0,1,0,1,0,1,1,0,1,1,0,99.4,0,FALSE,154.4,0,0,0,0,0,0,0,1
0,1,1,0,1,1,1,1,0,1,1,1,1,1,109.55,1,TRUE,119.6,0,0,0,1,0,0,0,0
1,0,1,1,1,0,0,0,0,1,1,1,1,0,73.15,0,TRUE,15.95,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0,0,1,54.65,0,TRUE,19.65,0,0,0,1,0,0,0,0
1,1,0,0,1,0,0,1,0,1,0,1,0,0,66.4,1,TRUE,-38.25,1,0,0,0,0,1,0,0
0,0,1,0,1,1,1,1,1,1,1,1,1,1,115.55,0,TRUE,-7.2,0,0,0,0,1,0,1,0
0,1,0,0,1,1,1,0,1,1,0,1,1,1,104.45,0,TRUE,59.15,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,0,0,0,1,1,1,1,100.05,1,TRUE,268.6,0,0,0,0,0,0,1,0
1,0,0,0,1,1,1,1,1,0,1,0,1,0,102,1,FALSE,205.25,0,0,0,1,0,0,0,1
0,0,1,0,1,1,0,1,1,1,1,1,1,1,91.15,0,TRUE,75.1,0,0,0,0,1,1,0,0
1,0,1,1,1,0,1,0,1,0,1,1,0,1,89.7,0,TRUE,26.1,0,0,0,1,0,0,0,1
1,0,1,0,1,1,1,1,1,1,0,0,0,0,90.2,1,FALSE,-79.25,0,0,1,0,0,0,1,0
0,0,1,0,1,1,0,1,1,1,1,1,1,1,92.4,0,FALSE,133.3,0,0,0,0,1,0,0,1
0,0,0,0,1,1,1,0,0,0,1,0,0,1,79.85,1,TRUE,-71.2,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,49.6,1,TRUE,15.5,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,1,1,0,1,1,1,97.05,0,FALSE,34.55,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,35,0,TRUE,32.4,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,0,1,1,0,101.25,0,FALSE,36.1,0,0,0,1,0,1,0,0
1,1,1,0,1,0,1,0,0,0,0,0,0,1,70.2,0,TRUE,-0.45,1,0,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,90.95,0,TRUE,-12.45,0,0,0,0,0,0,0,1
1,0,1,1,1,1,0,1,1,0,1,1,0,0,73.85,0,FALSE,47.75,0,0,0,0,1,0,1,0
1,0,1,0,1,1,1,1,0,0,0,0,1,1,88.05,0,FALSE,8.85,0,1,0,0,0,0,0,1
0,1,1,0,1,1,1,0,0,1,1,1,1,1,105.95,1,TRUE,-17.45,0,0,0,1,0,0,1,0
1,0,0,1,1,1,1,0,0,1,0,0,1,0,91.85,1,TRUE,-18.5,1,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,1,1,0,0,40.1,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,1,0,1,1,1,0,110.3,0,TRUE,-61.9,0,0,0,0,1,1,0,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,73.9,1,TRUE,-73.75,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,1,1,1,89.8,1,TRUE,-128.1,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0,1,0,1,85.15,0,TRUE,-42.75,0,1,0,1,0,0,1,0
1,1,1,0,1,0,0,1,1,0,1,0,0,1,60.95,0,FALSE,35.75,0,0,0,1,0,1,0,0
0,0,1,1,1,1,0,1,0,1,1,1,0,0,72.25,1,TRUE,39.8,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,1,0,0,1,0,1,0,73.55,0,FALSE,39.35,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,46,0,TRUE,32.1,0,1,0,0,0,0,0,0
0,1,0,0,1,1,0,1,1,0,0,0,0,1,58.55,0,TRUE,21,0,0,0,0,0,1,0,0
1,0,0,0,1,0,1,1,0,0,0,1,0,0,86.35,0,FALSE,-136.7,0,0,0,1,0,0,0,0
1,0,1,1,1,1,1,1,1,0,1,1,1,1,110.1,0,TRUE,65.1,0,0,0,0,0,0,1,0
0,1,0,0,1,1,1,0,0,0,0,1,1,1,96.55,1,TRUE,7.95,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,69.75,0,TRUE,-14.4,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,1,1,50.6,0,TRUE,-39.9,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,1,1,1,1,1,1,65.6,0,TRUE,-156.7,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,40.1,1,FALSE,12.6,0,1,0,0,0,0,1,0
1,0,1,1,1,0,0,0,1,1,1,1,1,0,82.1,0,FALSE,-106.2,0,0,0,0,1,0,1,0
0,0,0,0,1,0,1,0,1,0,1,0,0,1,79.1,0,TRUE,-35.55,0,0,1,0,0,0,0,0
1,1,0,0,1,1,1,0,1,0,0,1,1,1,101.25,1,TRUE,10.15,0,0,1,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,79.55,1,FALSE,0,1,0,0,0,0,0,0,1
1,0,0,0,1,1,0,1,1,1,1,1,1,0,90.65,0,TRUE,67.25,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,1,0,1,1,1,1,75.75,0,TRUE,42.65,0,0,0,1,0,1,0,0
1,0,0,0,1,1,1,1,0,1,1,1,1,1,110,0,TRUE,-11.35,0,0,0,1,0,0,1,0
0,1,0,0,1,1,1,0,0,1,0,0,0,1,80.35,0,TRUE,-66.8,0,0,1,0,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,1,70.15,0,TRUE,-16.5,1,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,0,0,1,0,0,84.05,1,TRUE,92.25,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,1,0,1,0,0,1,0,67.45,0,TRUE,33,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,1,1,1,89.1,1,FALSE,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,69.9,0,FALSE,8,0,1,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,0,1,51.1,0,TRUE,-55.35,0,0,1,0,0,0,0,1
0,0,1,1,1,1,1,1,0,1,0,1,0,0,94.4,1,TRUE,2.4,0,0,1,0,0,0,0,1
1,0,0,0,1,0,1,0,1,1,0,0,0,1,78.25,1,TRUE,4.2,0,0,1,0,0,0,0,1
0,0,1,1,1,1,0,1,0,0,1,0,0,0,60,0,TRUE,33.95,0,0,0,0,1,1,0,0
1,0,1,0,1,1,1,1,1,0,1,0,0,1,90.55,0,TRUE,122.7,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,0,0,0,0,0,0,76.4,0,FALSE,-1.7,0,1,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,0,1,1,84.95,0,TRUE,-85.45,0,0,1,0,0,0,0,1
0,1,0,0,1,1,1,1,1,0,1,1,1,1,110.1,0,TRUE,-180.5,0,0,0,0,1,1,0,0
0,1,0,0,1,1,1,0,1,0,0,1,1,1,99.65,0,TRUE,-124,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,0,1,1,1,0,0,45.4,0,TRUE,-12.25,1,0,0,0,0,0,1,0
1,0,1,0,1,1,0,0,0,1,1,0,1,0,69,0,TRUE,47.45,0,0,0,1,0,0,1,0
1,0,0,1,1,0,0,0,0,0,1,0,0,1,48.65,0,FALSE,-8.05,1,0,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,44.15,1,FALSE,4.35,1,0,0,0,0,0,0,1
0,1,0,0,1,1,0,1,0,1,0,0,0,0,59.85,0,TRUE,-8.95,0,0,0,0,1,1,0,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,75.75,1,FALSE,0.25,0,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,1,1,0,1,1,1,80.65,0,TRUE,-154,0,0,0,0,1,0,0,1
0,0,1,0,1,1,0,1,1,0,1,0,0,1,66.4,0,TRUE,-61,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,0,1,0,1,1,1,1,100.2,0,TRUE,28.45,0,0,0,0,1,0,0,0
1,1,1,0,1,1,1,1,0,0,0,0,0,1,80.3,1,FALSE,0,1,0,0,0,0,0,0,1
1,0,1,0,1,0,0,0,0,0,0,0,0,1,44.55,0,TRUE,-7.55,0,0,0,0,0,0,1,0
1,0,1,1,1,1,1,1,1,1,0,0,0,1,91.8,0,FALSE,85.3,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,1,0,0,0,1,74.9,1,TRUE,0,1,0,0,0,0,0,0,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,50.35,0,TRUE,12.45,1,0,0,0,0,0,0,1
1,0,1,1,1,0,0,0,0,0,0,1,1,1,64.75,0,FALSE,35.6,0,0,1,1,0,0,0,1
0,0,0,0,1,1,1,0,1,0,0,1,1,1,98.7,0,TRUE,-21,0,0,1,0,0,0,1,0
1,1,1,0,1,1,1,1,0,0,0,1,0,0,89.45,0,TRUE,34.7,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,1,1,0,1,0,0,1,58.75,0,TRUE,-7.55,0,0,0,1,0,0,0,1
0,0,1,0,1,1,1,0,0,0,0,1,0,1,85.6,0,TRUE,109.2,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,1,1,1,1,0,1,1,80.3,0,TRUE,-63.55,0,0,0,0,1,0,1,0
1,0,1,0,1,1,0,0,0,1,1,1,1,0,79.8,0,TRUE,6.65,0,0,0,0,1,0,1,0
1,1,1,1,1,1,1,1,0,0,0,0,0,1,79.85,0,TRUE,-58.65,0,0,1,0,0,0,0,1
1,1,1,0,1,0,0,0,0,1,1,0,0,0,54.1,0,FALSE,45.25,0,0,0,1,0,0,1,0
0,1,0,0,1,0,1,0,0,0,0,1,0,1,80.85,1,FALSE,24,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,1,TRUE,-7.3,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,1,1,1,1,0,80.9,0,TRUE,16.05,0,0,1,1,0,0,0,0
1,0,0,0,1,1,1,1,1,1,1,1,1,1,114.3,0,TRUE,-160.1,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,1,1,0,0,1,1,1,100.3,0,TRUE,-29.55,0,0,0,1,0,0,0,1
0,0,1,0,1,0,1,0,0,0,0,1,0,1,80,0,FALSE,-53.55,0,0,1,0,0,0,1,0
0,0,1,0,1,1,1,0,0,1,0,1,0,1,89.95,0,TRUE,-142.3,0,0,0,0,1,1,0,0
0,1,0,0,1,1,1,0,0,1,0,0,1,1,90.85,1,TRUE,64.2,0,0,0,0,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,48.75,0,FALSE,-15.15,1,0,0,0,0,0,0,0
1,0,1,0,1,1,0,1,1,1,1,0,1,0,80,0,TRUE,0.2,0,0,0,1,0,0,1,0
0,0,1,0,1,0,1,0,1,1,0,0,0,0,79.7,1,FALSE,5.6,1,0,0,0,0,1,0,0
1,0,1,1,1,0,0,1,1,0,1,0,0,0,57.55,1,FALSE,-118.85,0,0,0,0,1,1,0,0
1,0,0,0,1,1,1,1,0,0,0,1,1,1,100.4,0,TRUE,-75.75,0,0,0,0,0,1,0,0
1,0,1,1,1,0,0,1,1,0,1,0,0,1,57.95,0,TRUE,-3.1,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,1,0,1,59.5,0,FALSE,-5.45,0,1,0,0,0,1,0,0
0,0,1,0,1,1,1,0,0,0,0,0,1,1,86.5,1,TRUE,-7.8,0,0,1,0,0,0,0,1
1,0,0,0,1,1,0,0,0,1,1,0,0,0,59.55,0,TRUE,13.15,0,0,1,0,0,0,0,1
0,0,1,1,1,1,1,0,1,1,0,1,1,1,103.95,1,FALSE,274.35,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1,1,FALSE,0,1,0,0,0,0,0,0,1
0,0,1,0,1,1,1,1,1,1,1,1,0,1,103.95,0,FALSE,72.5,0,0,0,0,1,1,0,0
1,0,1,1,1,1,0,1,0,1,0,1,0,0,68.95,0,TRUE,32.2,0,0,0,0,1,0,1,0
0,0,0,0,1,1,1,1,1,1,1,0,1,1,103.1,0,TRUE,-209.6,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,24.7,0,TRUE,-23.85,0,1,0,0,0,0,0,1
0,1,1,1,1,1,1,1,1,0,1,1,1,1,110.2,0,TRUE,-97.1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,1,0,1,1,0,1,48.95,1,TRUE,-28.2,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,1,1,0,0,0,0,62.45,0,FALSE,47.15,0,0,0,0,0,1,0,0
1,0,0,0,1,0,1,0,1,1,0,0,1,1,89.55,0,TRUE,37.95,0,0,1,0,0,0,0,1
1,0,1,1,1,0,1,0,1,0,0,0,1,1,83.55,1,TRUE,-23.75,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,1,1,1,1,1,0,1,78.9,0,TRUE,57.65,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,1,0,1,0,1,0,1,71.45,0,TRUE,-118.55,0,0,0,0,1,1,0,0
1,1,1,0,0,0,0,1,1,1,1,0,0,0,46.35,0,FALSE,62.55,0,0,0,0,1,0,1,0
0,0,1,0,1,0,1,0,1,0,0,1,1,1,94.65,0,TRUE,-53.25,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,1,0,1,1,0,1,1,49.9,0,TRUE,-61.9,0,0,0,0,0,1,0,0
0,1,0,0,1,0,1,0,1,1,0,1,0,1,89.15,1,TRUE,-18.65,0,0,1,0,0,0,0,1
1,0,1,0,1,1,0,1,1,1,0,0,0,1,66.1,0,TRUE,65.85,0,0,0,0,1,0,1,0
0,0,1,0,1,1,0,0,1,0,0,1,1,1,75.4,0,TRUE,40.75,0,0,1,0,0,1,0,0
1,0,0,1,1,0,1,0,0,0,0,0,0,1,70.45,1,TRUE,0,1,0,0,0,0,0,0,0
1,0,1,0,1,0,0,1,1,1,0,0,0,0,60.3,1,TRUE,66.4,0,0,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0,1,1,1,0,0,69.35,0,TRUE,54.85,0,0,0,1,0,0,1,0
1,0,1,0,1,1,1,0,1,0,0,0,1,0,88.85,0,TRUE,-20.65,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1,0,0,1,1,1,97,0,FALSE,111.3,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,1,1,0,1,0,1,66.4,0,FALSE,54.2,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,24.75,1,TRUE,0,1,0,0,0,0,0,0,1
1,0,1,1,1,1,0,1,1,0,0,0,1,0,69.2,0,TRUE,-24.15,0,0,1,0,0,0,0,0
0,0,0,1,1,1,1,0,0,0,1,0,0,1,79.5,0,TRUE,-7.8,0,0,1,1,0,0,1,0
0,0,0,0,1,0,1,0,0,1,1,1,1,0,100.65,0,TRUE,-14.1,0,0,0,0,1,0,1,0
1,0,1,1,1,1,1,0,0,1,1,1,1,0,103.3,1,TRUE,50,0,0,1,0,0,0,0,1
0,0,1,1,1,1,0,1,1,1,1,1,0,0,79.7,0,TRUE,164.3,0,0,0,0,1,1,0,0
0,0,1,1,1,0,0,1,1,0,1,0,0,0,61.4,0,FALSE,-100.15,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,1,69.8,0,TRUE,-34.75,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,1,0,1,0,0,1,40.55,0,TRUE,-109.5,0,0,0,0,1,0,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,75.65,0,TRUE,-0.25,1,0,0,0,0,0,0,1
0,0,1,0,1,1,1,1,1,1,0,0,0,0,90.7,0,FALSE,-76.3,0,0,1,0,0,0,0,1
1,0,1,0,1,1,1,0,1,0,0,0,0,1,80.5,0,TRUE,-31.6,0,0,1,0,0,1,0,0
0,0,0,1,1,0,0,1,1,1,0,0,0,1,60.6,0,TRUE,146.4,0,0,1,0,0,0,0,1
1,0,1,0,1,1,1,0,0,1,0,1,1,0,101.15,0,TRUE,-1.6,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,1,0,0,0,1,1,60,0,TRUE,-31.45,0,0,0,0,1,0,0,1
1,0,0,0,1,0,1,0,0,0,0,1,0,1,78.5,1,TRUE,6.55,1,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,44.75,0,FALSE,0,1,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,1,0,0,98,0,TRUE,44.45,0,0,0,0,1,0,1,0
